SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,SITE,OPP_ID,OPP_ABBREVIATION,OPP_NAME,OPP_TOV_PCT,clean_DATE.x,LOOKUP,Game_Date,ROT,Away_Tm,Home_Tm,Proj_Pace,Proj_Away_OE,Proj_Home_OE,Proj_Spread,Proj_Total,clean_DATE.y
2018-19,1610612746,LAC,LA Clippers,21800117,2018-11-02T00:00:00,LAC @ ORL,W,48,114.8,121.2,94.7,96,20.2,25.3,0.537,1.57,16.2,0.347,0.782,0.577,0.141,0.552,0.597,102.4,99,A,1610612753,ORL,Orlando Magic,0.101,2018-11-02,2018-11-02LAC,11/2/2018,701,LAC,ORL,102.1,1.15,1.1,5.1,228.7,2018-11-02
2018-19,1610612763,MEM,Memphis Grizzlies,21800122,2018-11-02T00:00:00,MEM @ UTA,W,48,119.6,120.9,108.7,109.9,10.9,11,0.605,2.09,18.5,0.227,0.711,0.472,0.121,0.593,0.611,92,91,A,1610612762,UTA,Utah Jazz,0.154,2018-11-02,2018-11-02MEM,11/2/2018,711,MEM,UTA,94.2,1.01,1.1,-8.4,197.9,2018-11-02
2018-19,1610612745,HOU,Houston Rockets,21800118,2018-11-02T00:00:00,HOU @ BKN,W,48,125.2,129.3,114.7,120.7,10.5,8.7,0.537,2.44,17.1,0.319,0.667,0.495,0.098,0.584,0.613,95.9,92,A,1610612751,BKN,Brooklyn Nets,0.13,2018-11-02,2018-11-02HOU,11/2/2018,703,HOU,BKN,96.6,1.17,1.09,7.2,218.4,2018-11-02
2018-19,1610612754,IND,Indiana Pacers,21800120,2018-11-02T00:00:00,IND @ CHI,W,48,110.7,115.1,109.4,111.7,1.3,3.4,0.525,1.91,16.5,0.277,0.708,0.495,0.118,0.512,0.565,96.3,93.5,A,1610612741,CHI,Chicago Bulls,0.149,2018-11-02,2018-11-02IND,11/2/2018,707,IND,CHI,96.1,1.16,1.06,9.9,212.9,2018-11-02
2018-19,1610612752,NYK,New York Knicks,21800121,2018-11-02T00:00:00,NYK @ DAL,W,48,121.1,124.2,106.5,110.4,14.6,13.8,0.565,2.17,19.4,0.302,0.66,0.489,0.126,0.589,0.618,98.5,95.5,A,1610612742,DAL,Dallas Mavericks,0.198,2018-11-02,2018-11-02NYK,11/2/2018,709,NYK,DAL,99.4,1.08,1.09,-1.3,216,2018-11-02
2018-19,1610612761,TOR,Toronto Raptors,21800123,2018-11-02T00:00:00,TOR @ PHX,W,48,108.9,108.1,95.2,99,13.7,9.1,0.707,2.07,21.5,0.156,0.679,0.439,0.141,0.58,0.593,100.6,99,A,1610612756,PHX,Phoenix Suns,0.162,2018-11-02,2018-11-02TOR,11/2/2018,713,TOR,PHX,101.1,1.21,1.04,17.4,227.1,2018-11-02
2018-19,1610612750,MIN,Minnesota Timberwolves,21800124,2018-11-02T00:00:00,MIN @ GSW,L,48,95,97.1,114.1,113.7,-19,-16.7,0.658,5,18,0.185,0.702,0.402,0.049,0.441,0.462,102.9,102,A,1610612744,GSW,Golden State Warriors,0.157,2018-11-02,2018-11-02MIN,11/2/2018,715,MIN,GSW,102.9,1.12,1.23,-11.3,241.6,2018-11-02
2018-19,1610612749,MIL,Milwaukee Bucks,21800115,2018-11-01T00:00:00,MIL @ BOS,L,48,108.4,111.9,113.9,114.7,-5.5,-2.8,0.488,1.43,15,0.245,0.745,0.5,0.139,0.535,0.575,103.5,101.5,A,1610612738,BOS,Boston Celtics,0.127,2018-11-01,2018-11-01MIL,11/1/2018,509,MIL,BOS,104.2,1.062,1.087,-2.6,223.9,2018-11-01
2018-19,1610612746,LAC,LA Clippers,21800113,2018-11-01T00:00:00,LAC @ PHI,L,48,102.2,104.6,109.6,113,-7.4,-8.3,0.5,1.06,13.5,0.286,0.736,0.52,0.167,0.494,0.562,110.9,108,A,1610612755,PHI,Philadelphia 76ers,0.148,2018-11-01,2018-11-01LAC,11/1/2018,503,LAC,PHI,105,1.079,1.134,-5.8,232.4,2018-11-01
2018-19,1610612760,OKC,Oklahoma City Thunder,21800111,2018-11-01T00:00:00,OKC @ CHA,W,48,106,109.9,97.6,103.9,8.4,6,0.488,2,14.5,0.29,0.661,0.466,0.099,0.469,0.51,107.2,102,A,1610612766,CHA,Charlotte Hornets,0.175,2018-11-01,2018-11-01OKC,11/1/2018,501,OKC,CHA,102.3,1.115,1.153,-3.9,232,2018-11-01
2018-19,1610612743,DEN,Denver Nuggets,21800112,2018-11-01T00:00:00,DEN @ CLE,W,48,119.3,123.6,98.5,102.2,20.7,21.3,0.537,1.83,17.1,0.422,0.653,0.543,0.135,0.541,0.584,92.3,89,A,1610612739,CLE,Cleveland Cavaliers,0.157,2018-11-01,2018-11-01DEN,11/1/2018,505,DEN,CLE,95.8,1.168,1.105,6,217.8,2018-11-01
2018-19,1610612740,NOP,New Orleans Pelicans,21800116,2018-11-01T00:00:00,NOP @ POR,L,48,108.9,114.4,123.8,124.5,-14.9,-10.1,0.575,1.77,15.9,0.305,0.717,0.486,0.125,0.468,0.54,108,105,A,1610612757,POR,Portland Trail Blazers,0.132,2018-11-01,2018-11-01NOP,11/1/2018,511,NOP,POR,103.1,1.075,1.091,-1.6,223.3,2018-11-01
2018-19,1610612758,SAC,Sacramento Kings,21800114,2018-11-01T00:00:00,SAC @ ATL,W,48,125.8,130.4,100.9,101.8,24.9,28.6,0.717,2.71,23.3,0.271,0.72,0.5,0.125,0.612,0.651,115,112.5,A,1610612737,ATL,Atlanta Hawks,0.195,2018-11-01,2018-11-01SAC,11/1/2018,507,SAC,ATL,111.8,1.072,1.07,0.2,239.5,2018-11-01
2018-19,1610612740,NOP,New Orleans Pelicans,21800108,2018-10-31T00:00:00,NOP @ GSW,L,48,112.2,114.2,122.2,122.4,-10,-8.3,0.545,1.5,16.6,0.3,0.681,0.485,0.151,0.543,0.582,107.5,106.5,A,1610612744,GSW,Golden State Warriors,0.159,2018-10-31,2018-10-31NOP,10/31/2018,709,NOP,GSW,106.4,1.06,1.16,-11.3,236.2,2018-10-31
2018-19,1610612762,UTA,Utah Jazz,21800107,2018-10-31T00:00:00,UTA @ MIN,L,48,120,120.2,121.3,123.1,-1.3,-2.9,0.532,1.79,16.6,0.393,0.744,0.537,0.135,0.552,0.567,104.9,104,A,1610612750,MIN,Minnesota Timberwolves,0.154,2018-10-31,2018-10-31UTA,10/31/2018,707,UTA,MIN,102.3,1.12,1.09,3,225.4,2018-10-31
2018-19,1610612742,DAL,Dallas Mavericks,21800109,2018-10-31T00:00:00,DAL @ LAL,L,48,105.3,106.6,107,107.5,-1.7,-0.9,0.558,1.04,16.8,0.295,0.744,0.517,0.217,0.576,0.599,107,106,A,1610612747,LAL,Los Angeles Lakers,0.189,2018-10-31,2018-10-31DAL,10/31/2018,713,DAL,LAL,106.3,1.08,1.19,-12.1,240.9,2018-10-31
2018-19,1610612759,SAS,San Antonio Spurs,21800110,2018-10-31T00:00:00,SAS @ PHX,W,48,117.1,116.5,85,87.4,32.2,29.1,0.522,1.71,17.8,0.211,0.789,0.558,0.136,0.578,0.635,104.2,103,A,1610612756,PHX,Phoenix Suns,0.146,2018-10-31,2018-10-31SAS,10/31/2018,711,SAS,PHX,96.9,1.16,1.11,5.2,219.8,2018-10-31
2018-19,1610612743,DEN,Denver Nuggets,21800106,2018-10-31T00:00:00,DEN @ CHI,W,53,102,106.9,103,104.9,-1,2,0.533,1.5,16.2,0.39,0.741,0.558,0.158,0.49,0.505,95,91.92,A,1610612741,CHI,Chicago Bulls,0.137,2018-10-31,2018-10-31DEN,10/31/2018,703,DEN,CHI,98.8,1.2,1.06,13,223.3,2018-10-31
2018-19,1610612765,DET,Detroit Pistons,21800104,2018-10-31T00:00:00,DET @ BKN,L,53,105.2,106.3,107,108.1,-1.8,-1.9,0.41,0.94,11,0.31,0.672,0.5,0.152,0.478,0.54,102,100.98,A,1610612751,BKN,Brooklyn Nets,0.144,2018-10-31,2018-10-31DET,10/31/2018,701,DET,BKN,97.6,1.12,1.11,1.4,217.3,2018-10-31
2018-19,1610612754,IND,Indiana Pacers,21800105,2018-10-31T00:00:00,IND @ NYK,W,48,112.1,111.5,103.5,103.1,8.5,8.4,0.533,1.6,18.5,0.25,0.702,0.494,0.156,0.578,0.591,96.5,97,A,1610612752,NYK,New York Knicks,0.173,2018-10-31,2018-10-31IND,10/31/2018,705,IND,NYK,95.4,1.1,1.05,4.9,205.4,2018-10-31
2018-19,1610612757,POR,Portland Trail Blazers,21800101,2018-10-30T00:00:00,POR @ HOU,W,48,100.9,106.1,86.6,86.7,14.2,19.4,0.447,0.85,13.2,0.326,0.676,0.544,0.204,0.525,0.577,100.6,98,A,1610612745,HOU,Houston Rockets,0.122,2018-10-30,2018-10-30POR,10/30/2018,511,POR,HOU,98.3,1.06,1.16,-9.2,218,2018-10-30
2018-19,1610612755,PHI,Philadelphia 76ers,21800100,2018-10-30T00:00:00,PHI @ TOR,L,48,101.6,104.7,115.9,120.6,-14.2,-15.9,0.658,1.09,16.2,0.386,0.723,0.538,0.215,0.495,0.537,110.8,107,A,1610612761,TOR,Toronto Raptors,0.15,2018-10-30,2018-10-30PHI,10/30/2018,509,PHI,TOR,102.5,1.06,1.11,-5.4,222.7,2018-10-30
2018-19,1610612737,ATL,Atlanta Hawks,21800097,2018-10-30T00:00:00,ATL @ CLE,L,48,107.1,106.5,124.9,125.9,-17.8,-19.4,0.568,1.09,18.1,0.14,0.686,0.436,0.215,0.628,0.637,107.7,107.5,A,1610612739,CLE,Cleveland Cavaliers,0.12,2018-10-30,2018-10-30ATL,10/30/2018,501,ATL,CLE,105.1,1.09,1.12,-3.9,232.2,2018-10-30
2018-19,1610612746,LAC,LA Clippers,21800103,2018-10-30T00:00:00,LAC @ OKC,L,48,98.3,98.2,110.3,114.3,-12,-16.1,0.514,0.72,12.9,0.209,0.694,0.467,0.223,0.52,0.592,114,112,A,1610612760,OKC,Oklahoma City Thunder,0.152,2018-10-30,2018-10-30LAC,10/30/2018,513,LAC,OKC,103.9,1.15,1.12,3.2,236,2018-10-30
2018-19,1610612765,DET,Detroit Pistons,21800099,2018-10-30T00:00:00,DET @ BOS,L,48,99.2,101.9,103.8,102.9,-4.6,-0.9,0.459,1,12.8,0.241,0.769,0.5,0.165,0.466,0.526,105,104,A,1610612738,BOS,Boston Celtics,0.133,2018-10-30,2018-10-30DET,10/30/2018,507,DET,BOS,98.3,1.01,1.11,-10,208.8,2018-10-30
2018-19,1610612764,WAS,Washington Wizards,21800102,2018-10-30T00:00:00,WAS @ MEM,L,48,97.1,100,108.5,111.5,-11.3,-11.5,0.75,1.2,18.9,0.19,0.727,0.465,0.211,0.527,0.574,98.2,95.5,A,1610612763,MEM,Memphis Grizzlies,0.177,2018-10-30,2018-10-30WAS,10/30/2018,515,WAS,MEM,102,1.1,1.11,-0.9,224.7,2018-10-30
2018-19,1610612748,MIA,Miami Heat,21800096,2018-10-30T00:00:00,MIA @ CHA,L,48,110.2,114.1,125.3,126.3,-15.1,-12.1,0.61,1.67,18.2,0.265,0.711,0.46,0.152,0.534,0.579,101.2,99,A,1610612766,CHA,Charlotte Hornets,0.141,2018-10-30,2018-10-30MIA,10/30/2018,503,MIA,CHA,99.9,1.1,1.12,-2.1,221.9,2018-10-30
2018-19,1610612758,SAC,Sacramento Kings,21800098,2018-10-30T00:00:00,SAC @ ORL,W,48,104.5,102.9,92.8,95.2,11.7,7.7,0.537,1.47,16.4,0.184,0.733,0.486,0.144,0.536,0.561,104.6,104,A,1610612753,ORL,Orlando Magic,0.163,2018-10-30,2018-10-30SAC,10/30/2018,505,SAC,ORL,103.8,1.06,1.08,-2,222.7,2018-10-30
2018-19,1610612747,LAL,Los Angeles Lakers,21800093,2018-10-29T00:00:00,LAL @ MIN,L,48,107.5,113.2,116.8,115.9,-9.2,-2.7,0.49,1.33,15.7,0.411,0.596,0.504,0.17,0.529,0.542,108.9,106.5,A,1610612750,MIN,Minnesota Timberwolves,0.14,2018-10-29,2018-10-29LAL,10/29/2018,713,LAL,MIN,108.9,1.16,1.19,-3.6,255.4,2018-10-29
2018-19,1610612744,GSW,Golden State Warriors,21800091,2018-10-29T00:00:00,GSW @ CHI,W,48,140,143.3,117,118.1,23,25.2,0.642,4.86,23,0.213,0.732,0.495,0.067,0.677,0.693,106.2,104.5,A,1610612741,CHI,Chicago Bulls,0.086,2018-10-29,2018-10-29GSW,10/29/2018,711,GSW,CHI,101.1,1.21,1.03,18.2,226.5,2018-10-29
2018-19,1610612737,ATL,Atlanta Hawks,21800088,2018-10-29T00:00:00,ATL @ PHI,L,48,85,83.6,102.8,102.7,-17.8,-19.1,0.571,1.33,14.1,0.19,0.672,0.421,0.136,0.415,0.446,109.1,110,A,1610612755,PHI,Philadelphia 76ers,0.173,2018-10-29,2018-10-29ATL,10/29/2018,701,ATL,PHI,109.4,0.99,1.13,-15.2,231.8,2018-10-29
2018-19,1610612761,TOR,Toronto Raptors,21800092,2018-10-29T00:00:00,TOR @ MIL,L,48,98.8,100.9,113.4,114.8,-14.6,-13.9,0.641,2.5,16.6,0.279,0.771,0.483,0.093,0.422,0.473,109.8,108,A,1610612749,MIL,Milwaukee Bucks,0.157,2018-10-29,2018-10-29TOR,10/29/2018,709,TOR,MIL,104.4,1.1,1.12,-1.9,230.9,2018-10-29
2018-19,1610612742,DAL,Dallas Mavericks,21800094,2018-10-29T00:00:00,DAL @ SAS,L,53,95.2,96.4,100.7,101.8,-5.5,-5.4,0.349,0.65,10.8,0.255,0.837,0.54,0.205,0.527,0.548,102.2,100.98,A,1610612759,SAS,San Antonio Spurs,0.153,2018-10-29,2018-10-29DAL,10/29/2018,715,DAL,SAS,95.7,1.09,1.18,-8.5,216.4,2018-10-29
2018-19,1610612757,POR,Portland Trail Blazers,21800087,2018-10-29T00:00:00,POR @ IND,W,48,108.5,109.6,92.3,97.9,16.3,11.7,0.5,1.06,15.3,0.268,0.719,0.531,0.191,0.551,0.599,97.9,94.5,A,1610612754,IND,Indiana Pacers,0.095,2018-10-29,2018-10-29POR,10/29/2018,703,POR,IND,97.5,1.07,1.12,-5.5,213.3,2018-10-29
2018-19,1610612751,BKN,Brooklyn Nets,21800090,2018-10-29T00:00:00,BKN @ NYK,L,48,103.6,104.3,115.1,122.3,-11.5,-18,0.647,2.2,17.6,0.208,0.479,0.337,0.109,0.47,0.512,96.3,93,A,1610612752,NYK,New York Knicks,0.17,2018-10-29,2018-10-29BKN,10/29/2018,707,BKN,NYK,97.9,1.1,1.12,-2,217.3,2018-10-29
2018-19,1610612740,NOP,New Orleans Pelicans,21800095,2018-10-29T00:00:00,NOP @ DEN,L,48,104.9,103.7,108.3,109.4,-3.4,-5.7,0.651,1.27,19.4,0.209,0.765,0.511,0.206,0.591,0.611,106.5,106.5,A,1610612743,DEN,Denver Nuggets,0.123,2018-10-29,2018-10-29NOP,10/29/2018,717,NOP,DEN,103.3,1.06,1.15,-9.5,227.9,2018-10-29
2018-19,1610612758,SAC,Sacramento Kings,21800089,2018-10-29T00:00:00,SAC @ MIA,W,48,108.8,111.8,100.9,102.7,7.9,9.1,0.583,2,18.4,0.259,0.69,0.482,0.127,0.557,0.569,112.5,110,A,1610612748,MIA,Miami Heat,0.164,2018-10-29,2018-10-29SAC,10/29/2018,705,SAC,MIA,103.9,1.04,1.11,-7.4,223.9,2018-10-29
2018-19,1610612744,GSW,Golden State Warriors,21800083,2018-10-28T00:00:00,GSW @ BKN,W,48,120.5,118.8,110,112.9,10.5,5.9,0.636,2.33,19.7,0.283,0.8,0.538,0.119,0.556,0.603,101.6,101,A,1610612751,BKN,Brooklyn Nets,0.149,2018-10-28,2018-10-28GSW,10/28/2018,501,GSW,BKN,101.1,1.202,1.048,15.6,227.5,2018-10-28
2018-19,1610612764,WAS,Washington Wizards,21800086,2018-10-28T00:00:00,WAS @ LAC,L,48,95.1,95.4,124,125.9,-28.8,-30.5,0.474,1.29,12.5,0.274,0.7,0.464,0.128,0.418,0.476,109.5,108.5,A,1610612746,LAC,LA Clippers,0.139,2018-10-28,2018-10-28WAS,10/28/2018,507,WAS,LAC,105.1,1.115,1.155,-4.2,238.6,2018-10-28
2018-19,1610612756,PHX,Phoenix Suns,21800085,2018-10-28T00:00:00,PHX @ OKC,L,48,100.1,101.9,110,108.3,-9.9,-6.5,0.553,0.95,14.8,0.271,0.778,0.516,0.204,0.488,0.562,108.1,108,A,1610612760,OKC,Oklahoma City Thunder,0.139,2018-10-28,2018-10-28PHX,10/28/2018,503,PHX,OKC,100.3,1.094,1.184,-9,228.5,2018-10-28
2018-19,1610612762,UTA,Utah Jazz,21800084,2018-10-28T00:00:00,UTA @ DAL,W,48,113.4,110.8,101,103,12.4,7.8,0.595,1.39,18.5,0.2,0.745,0.516,0.176,0.588,0.63,101.3,101.5,A,1610612742,DAL,Dallas Mavericks,0.129,2018-10-28,2018-10-28UTA,10/28/2018,505,UTA,DAL,100.5,1.098,1.004,9.4,211.3,2018-10-28
2018-19,1610612741,CHI,Chicago Bulls,21800076,2018-10-27T00:00:00,CHI @ ATL,W,48,92.3,89.8,80.9,80.2,11.5,9.6,0.694,1.09,17.5,0.208,0.81,0.538,0.213,0.506,0.539,105.1,107,A,1610612737,ATL,Atlanta Hawks,0.208,2018-10-27,2018-10-27CHI,10/27/2018,707,CHI,ATL,106.3,1.095,1.174,-8.4,241.2,2018-10-27
2018-19,1610612757,POR,Portland Trail Blazers,21800079,2018-10-27T00:00:00,POR @ MIA,L,48,109.6,109.9,114.9,120,-5.3,-10.1,0.378,1.56,11.2,0.208,0.649,0.436,0.089,0.489,0.553,102.9,100.5,A,1610612748,MIA,Miami Heat,0.13,2018-10-27,2018-10-27POR,10/27/2018,711,POR,MIA,100.8,1.091,1.099,-0.8,220.8,2018-10-27
2018-19,1610612747,LAL,Los Angeles Lakers,21800082,2018-10-27T00:00:00,LAL @ SAS,L,48,102,102.9,107.3,106.8,-5.3,-3.9,0.463,1.12,14.5,0.188,0.735,0.464,0.165,0.552,0.564,103.2,103,A,1610612759,SAS,San Antonio Spurs,0.126,2018-10-27,2018-10-27LAL,10/27/2018,715,LAL,SAS,103.2,1.18,1.167,1.3,242.2,2018-10-27
2018-19,1610612756,PHX,Phoenix Suns,21800080,2018-10-27T00:00:00,PHX @ MEM,L,48,95.7,99,119.8,119.4,-24.1,-20.4,0.778,1.47,21.1,0.182,0.838,0.481,0.196,0.519,0.556,99,97.5,A,1610612763,MEM,Memphis Grizzlies,0.122,2018-10-27,2018-10-27PHX,10/27/2018,713,PHX,MEM,95,1.062,1.163,-9.6,211.4,2018-10-27
2018-19,1610612738,BOS,Boston Celtics,21800074,2018-10-27T00:00:00,BOS @ DET,W,48,106.9,106.9,86.6,88.1,20.3,18.7,0.641,1.92,18.4,0.196,0.842,0.537,0.127,0.535,0.562,102.4,101.5,A,1610612765,DET,Detroit Pistons,0.109,2018-10-27,2018-10-27BOS,10/27/2018,701,BOS,DET,97.6,1.085,1.066,1.9,209.9,2018-10-27
2018-19,1610612753,ORL,Orlando Magic,21800081,2018-10-27T00:00:00,ORL @ MIL,L,48,83.9,85.8,105.5,106.6,-21.6,-20.8,0.636,1.91,14.8,0.235,0.81,0.455,0.104,0.376,0.419,107.8,106,A,1610612749,MIL,Milwaukee Bucks,0.198,2018-10-27,2018-10-27ORL,10/27/2018,717,ORL,MIL,101.4,1.039,1.153,-11.6,222.3,2018-10-27
2018-19,1610612754,IND,Indiana Pacers,21800077,2018-10-27T00:00:00,IND @ CLE,W,48,123.4,126.6,109.5,115.1,13.9,11.5,0.583,1.87,21.7,0.258,0.565,0.442,0.16,0.682,0.696,97.1,93.5,A,1610612739,CLE,Cleveland Cavaliers,0.194,2018-10-27,2018-10-27IND,10/27/2018,709,IND,CLE,96.4,1.15,1.1,4.8,216.9,2018-10-27
2018-19,1610612762,UTA,Utah Jazz,21800075,2018-10-27T00:00:00,UTA @ NOP,W,48,118.6,121.1,98.4,101.8,20.2,19.3,0.696,2.46,21.1,0.244,0.702,0.5,0.119,0.58,0.633,112,109,A,1610612740,NOP,New Orleans Pelicans,0.147,2018-10-27,2018-10-27UTA,10/27/2018,703,UTA,NOP,103.3,1.1,1.047,5.5,221.8,2018-10-27
2018-19,1610612766,CHA,Charlotte Hornets,21800078,2018-10-27T00:00:00,CHA @ PHI,L,48,97.6,103,103.8,105,-6.2,-2,0.514,2.11,14.1,0.267,0.729,0.496,0.09,0.437,0.488,103.4,100,A,1610612755,PHI,Philadelphia 76ers,0.11,2018-10-27,2018-10-27CHA,10/27/2018,705,CHA,PHI,102.7,1.055,1.155,-10.3,227,2018-10-27
2018-19,1610612746,LAC,LA Clippers,21800070,2018-10-26T00:00:00,LAC @ HOU,W,48,124.6,130.4,106.6,111.9,18,18.5,0.395,1.06,13.2,0.297,0.656,0.52,0.157,0.62,0.695,106.4,101.5,A,1610612745,HOU,Houston Rockets,0.129,2018-10-26,2018-10-26LAC,10/26/2018,509,LAC,HOU,99.1,1.08,1.16,-7.7,222.6,2018-10-26
2018-19,1610612742,DAL,Dallas Mavericks,21800069,2018-10-26T00:00:00,DAL @ TOR,L,48,99.5,104.9,115.1,112.6,-15.6,-7.7,0.579,1.47,15.6,0.298,0.729,0.495,0.147,0.478,0.522,104.2,102.5,A,1610612761,TOR,Toronto Raptors,0.126,2018-10-26,2018-10-26DAL,10/26/2018,503,DAL,TOR,98.3,1.03,1.21,-17.4,219.7,2018-10-26
2018-19,1610612744,GSW,Golden State Warriors,21800068,2018-10-26T00:00:00,GSW @ NYK,W,48,127.6,126.7,95.9,99,31.7,27.7,0.51,1.86,19.5,0.162,0.692,0.472,0.139,0.678,0.694,102.3,101,A,1610612752,NYK,New York Knicks,0.198,2018-10-26,2018-10-26GSW,10/26/2018,505,GSW,NYK,102.2,1.17,1.03,14.5,225.2,2018-10-26
2018-19,1610612749,MIL,Milwaukee Bucks,21800071,2018-10-26T00:00:00,MIL @ MIN,W,48,115.9,114.7,85.6,86.4,30.3,28.3,0.653,1.78,21.6,0.159,0.747,0.537,0.165,0.636,0.645,109.4,109.5,A,1610612750,MIN,Minnesota Timberwolves,0.073,2018-10-26,2018-10-26MIL,10/26/2018,511,MIL,MIN,104.4,1.14,1.15,-1.9,238.9,2018-10-26
2018-19,1610612764,WAS,Washington Wizards,21800073,2018-10-26T00:00:00,WAS @ SAC,L,48,99.9,102.8,105.3,107.4,-5.4,-4.7,0.55,1.05,15.8,0.204,0.704,0.466,0.193,0.547,0.583,111.1,108.5,A,1610612758,SAC,Sacramento Kings,0.176,2018-10-26,2018-10-26WAS,10/26/2018,513,WAS,SAC,108.9,1.12,1.09,3.5,241.1,2018-10-26
2018-19,1610612751,BKN,Brooklyn Nets,21800072,2018-10-26T00:00:00,BKN @ NOP,L,48,104.9,111.7,111,113.6,-6,-1.9,0.605,1.24,17.2,0.393,0.69,0.544,0.204,0.536,0.55,107.5,103,A,1610612740,NOP,New Orleans Pelicans,0.107,2018-10-26,2018-10-26BKN,10/26/2018,507,BKN,NOP,103.8,1.08,1.18,-10.7,234.1,2018-10-26
2018-19,1610612741,CHI,Chicago Bulls,21800067,2018-10-26T00:00:00,CHI @ CHA,L,48,105.3,106,133.6,133.7,-28.3,-27.7,0.568,1.5,15.9,0.216,0.675,0.418,0.14,0.529,0.56,100.9,100.5,A,1610612766,CHA,Charlotte Hornets,0.119,2018-10-26,2018-10-26CHI,10/26/2018,501,CHI,CHA,100.1,1.09,1.2,-10.5,229.3,2018-10-26
2018-19,1610612743,DEN,Denver Nuggets,21800066,2018-10-25T00:00:00,DEN @ LAL,L,48,103.8,107.5,113,115.2,-9.1,-7.7,0.478,1.16,15.4,0.3,0.729,0.51,0.179,0.533,0.565,108.5,105.5,A,1610612747,LAL,Los Angeles Lakers,0.133,2018-10-25,2018-10-25DEN,10/25/2018,707,DEN,LAL,105.4,1.143,1.149,-0.6,241.6,2018-10-25
